kbb_price,trade_in_value,accepted
14592,10009,1
15135,3631,1
13653,7639,1
13240,9074,1
9124,2033,0
15765,10112,1
11885,6172,1
11591,3757,0
6097,3468,1
12074,7124,0
12002,5631,0
13676,8295,1
14715,9905,1
13293,3982,0
16102,11866,1
12855,4651,0
13975,4113,0
8628,2789,0
6930,3777,1
3908,2775,0
13582,5040,0
8860,2395,0
15871,12657,0
11128,7477,0
8359,3420,0
11125,7464,1
12480,1334,1
12544,6026,1
9283,3526,0
5354,2555,0
6968,1584,0
11548,4068,0
11702,6308,1
8048,6061,1
13426,9679,1
16157,9719,0
9453,1904,0
8350,5376,1
13860,5193,1
14494,8016,0
15913,6229,0
8487,1969,0
11384,6270,0
9715,3139,0
12860,2684,0
17999,7242,0
9934,5240,0
7737,1970,0
14330,5844,1
13701,8921,0
15494,5140,1
10857,4268,0
16727,9709,0
15339,4795,0
13451,4633,0
7647,5658,0
15250,11031,1
12488,6604,0
15129,4843,1
15476,8830,0
11822,6860,0
7888,4964,0
17911,9098,0
8374,2198,0
12790,7906,0
11095,3220,0
17516,12059,1
7092,4009,1
10612,3848,0
14196,8163,1
11358,5213,1
10266,7252,0
12791,4307,0
10326,0,0
9445,7018,0
11835,1374,0
14555,6096,0
11925,4090,0
19457,15532,0
10214,3154,0
7026,3009,0
11191,5552,0
12973,8827,0
12185,8015,1
7621,4703,0
13119,5053,0
8638,2921,0
7741,5230,0
12168,7243,0
20101,14351,0
13125,9722,0
12730,9992,0
12037,2730,0
11513,5815,0
12355,4135,1
13021,4028,0
15516,4585,0
6996,2226,0
11457,5204,1
11992,3974,1
14569,5102,0
8509,2660,0
10147,2369,1
10734,3089,0
16329,5388,0
15192,3966,0
12327,4509,0
13763,6894,1
10424,6572,0
17314,10813,1
13270,9517,0
11190,4463,0
15271,3833,0
11934,5190,0
7770,2621,0
16607,4715,0
9339,1890,0
14074,10177,0
9880,2106,0
12334,6674,0
16188,12129,0
13220,6289,1
9983,6463,1
9292,2035,0
9255,6619,1
13725,4617,0
12521,5244,0
13031,7391,0
9448,2978,1
11840,8521,1
16068,9922,0
10608,3667,0
10279,2701,0
13118,2651,0
14882,8261,0
12414,2864,0
6249,3266,0
9094,1899,0
11210,4796,0
16616,6261,0
10922,2932,0
15428,4344,0
12069,5767,0
8326,5703,1
10285,4147,1
15073,8415,0
11686,0,1
12684,8913,1
14803,6880,1
10820,5900,1
11975,2652,0
12259,9328,0
13295,4302,0
8476,4342,0
8843,5867,0
14929,9484,0
16646,6110,0
14030,5938,1
9376,5262,0
12326,5111,0
11651,3638,0
11696,8373,1
10890,4003,0
8694,4647,0
17259,12569,0
13400,4669,0
9607,6471,1
17699,4374,0
12561,4686,1
10157,5742,0
17477,6285,0
2532,1226,1
7662,2233,0
12268,8394,1
17276,10548,1
14727,8206,1
8856,6877,1
7383,4283,0
11708,5143,0
20607,12340,1
13090,5530,0
12150,5152,0
10137,7736,0
10605,3783,1
12284,5758,0
16026,8330,1
10353,2974,0
12929,8697,1
15844,7710,0
11725,3072,0
9444,3409,0
10140,4444,0
12285,5333,0
14284,9706,1
10223,6251,0
12302,6632,0
11454,4168,0
17181,4495,0
11856,8170,1
8992,5928,0
10370,4319,0
10169,5348,0
15660,11923,1
10348,4470,0
19703,4778,0
11958,3094,0
11343,2534,0
11606,8298,1
12278,7839,0
11406,6882,0
11888,5465,1
7400,1744,0
13046,6163,1
14942,11881,1
14905,4334,0
10911,5684,1
11501,4217,0
13292,4363,0
15223,9731,0
14252,8489,0
14883,9595,0
10283,3514,0
13538,7632,0
20454,11001,0
19184,5009,0
12338,9460,1
10978,5983,1
14824,7142,0
10754,3780,0
6330,1409,0
10564,8085,1
9928,6630,0
16939,3813,0
13760,7708,0
11349,7094,0
9884,2245,1
8938,3689,0
4460,2967,1
6618,4314,0
7390,1879,0
15788,3391,0
15663,7972,1
9731,7214,1
9533,2827,0
12862,3351,0
13978,0,0
19692,14241,1
13419,6511,0
10165,3637,0
4363,2124,1
10826,7501,0
15136,5823,1
10416,5461,1
15655,7260,1
6269,3060,1
12342,8954,1
14660,9341,1
14644,11196,1
4464,1192,0
17892,5297,1
11627,3499,0
9700,3935,0
3404,720,0
10354,2565,1
15859,9260,0
11095,6011,0
13738,3845,0
9883,3630,0
14154,3712,0
14140,11308,1
12380,5612,0
9888,6424,0
13392,4880,0
11423,8715,1
12648,3504,0
12043,5468,0
11795,4883,0
11326,3931,0
15125,9241,0
14631,6311,0
10784,4936,0
8401,2644,0
9376,2489,0
17005,10109,0
9780,4356,0
11347,6479,0
12778,9413,1
14272,8048,1
11483,0,0
12257,2942,0
8708,2857,0
5482,3866,1
7798,1862,0
10068,4960,1
7875,2784,1
7058,2949,0
13527,7520,1
8625,2548,0
7291,1808,0
8838,2941,0
9353,0,0
11163,7396,1
12097,7851,1
15472,6212,1
16484,7518,0
13727,4722,0
9949,3240,0
9176,1903,0
15128,5559,1
4667,2849,0
12221,8572,1
13910,5666,0
10280,7359,0
9112,4096,1
16453,11777,1
9192,7070,1
14435,8615,1
10933,0,0
8263,3237,0
5591,1342,0
9665,5018,0
13963,5720,1
4652,3109,0
11441,3253,0
13208,7798,1
17943,0,0
10750,5907,0
17259,10405,1
9598,3674,0
17264,10541,0
8554,5925,0
8231,3170,1
15251,5792,0
8043,2830,0
16635,11902,0
8353,2582,1
15284,6494,0
14211,9956,0
16711,12161,1
11581,2934,0
13387,9540,1
14467,9435,0
14608,7329,1
10426,2751,0
11054,3193,0
12453,8678,1
15239,10426,1
8561,1753,0
11472,7054,1
12421,8040,1
10614,5200,0
13512,4969,1
12880,3368,0
10896,3487,0
5308,3490,0
8663,3055,0
15751,6130,0
16708,10932,0
14015,4291,0
14702,5447,0
11573,5144,1
17623,6153,0
17603,11631,1
14634,9430,1
12499,5598,0
11559,8258,1
14441,5305,0
11197,3718,0
11344,2366,0
10325,5255,0
6604,3488,0
10433,2960,0
10724,4920,0
14249,11268,1
15754,4588,0
14198,4663,0
9879,3141,1
18206,7153,0
11374,2734,0
13100,5076,0
15506,5605,0
10905,3484,0
8128,3507,0
5319,2548,0
17024,13175,1
15305,9844,1
13611,10632,0
10686,3816,1
6990,4998,0
13092,7256,0
8513,3949,0
11433,7735,0
14951,7979,0
10327,7538,0
16291,5568,0
11743,9294,0
11851,5144,0
10089,7647,0
7758,2632,0
10747,7518,0
13511,7317,0
13050,4991,0
12214,9650,1
8899,2465,0
13982,4463,0
9950,7689,1
12339,3840,0
14443,5610,0
12188,3754,1
16812,6710,1
11670,8188,1
16994,11397,0
16635,12285,1
13027,7744,0
8260,4642,0
11888,0,0
9541,7424,0
13498,4778,0
13760,3789,0
13327,6396,0
11469,2766,0
11157,8808,1
10627,7508,1
2989,1900,0
10601,7710,0
12527,6268,0
12329,2907,0
6225,2431,1
12023,5464,0
11024,1332,0
13156,9291,1
17240,5210,1
6358,1529,1
11618,0,0
12718,7307,0
14704,11546,1
10439,6487,1
13178,6397,1
15732,9455,1
11594,8911,0
17534,5280,0
10338,7351,0
8682,3354,0
13236,9491,1
16323,7370,0
10819,4291,0
13255,6110,1
16814,5518,0
6912,1684,0
10125,5121,0
10131,2960,0
5971,2338,0
5640,1424,0
16165,3866,0
9697,5565,1
12739,5911,0
11494,3945,0
9859,7622,0
11570,3103,0
13328,8206,1
11462,7656,1
11935,9053,0
11008,8340,0
15689,6181,0
13301,5433,0
9369,4869,0
14685,7875,0
13542,3407,0
14197,3412,0
10635,4999,0
12360,5849,0
10801,3014,0
17292,8595,0
13562,10127,1
17119,7702,1
11019,4745,1
14195,5157,1
7984,3883,0
8419,5716,1
8141,6165,1
16307,11844,1
8707,3971,0
12810,7246,1
13875,3524,0
15371,6333,1
9093,3782,0
10789,2423,0
11232,1333,0
12886,3441,1
13500,4219,0
11708,4926,1
12662,6192,0
10033,806,1
14323,5482,1
9744,4897,0
9809,2501,0
10743,6979,0
6331,2255,1
11441,4551,0
15201,6693,0
12095,4436,0
7799,6194,1
13995,5209,1
11658,4159,0
9957,2713,0
14906,7614,0
8075,2347,1
16397,12624,1
12541,4454,0
9886,7754,0
13089,3008,0
16201,5063,0
9888,4387,0
12772,8704,0
11211,2708,0
6626,3096,1
14864,9063,0
10127,4235,0
15574,5595,0
14369,3811,0
7241,3054,0
14615,6945,1
7988,3660,0
11241,3113,0
9789,6783,0
14656,10014,0
14320,6567,0
9302,2181,0
7515,3408,0
16246,8949,1
10561,8380,1
17091,0,0
13740,4879,1
10557,3068,0
13869,6328,0
11768,8658,1
9536,2800,0
18023,4128,0
12086,3658,0
10730,7788,0
13239,8557,0
13930,2803,0
10004,4967,1
10124,6524,0
18956,14335,1
12699,8763,1
11161,8734,0
16464,6344,0
15164,7041,1
5045,1211,0
8201,2399,0
14420,7593,1
13626,7168,0
11918,8281,1
11108,3692,0
10189,3269,0
13844,7846,1
13513,9248,1
9492,494,0
10518,2143,0
16710,12211,1
12735,6929,1
12945,10201,1
14314,5201,0
13782,4933,0
12076,3717,0
9957,3857,0
10476,7340,1
12977,6443,0
7476,1636,0
11391,3611,0
12901,5868,0
7744,5887,1
16719,8460,0
11107,8313,1
16788,10198,0
12113,2708,0
8004,6096,1
11085,4319,0
9924,3464,0
13183,5029,1
19363,12091,0
8366,5180,0
10550,7450,0
11250,7298,0
9085,4890,0
11376,3204,0
10557,2885,0
12207,5718,1
15211,6254,0
17223,7173,0
13076,2764,0
7226,3007,1
12212,3918,0
11963,8421,1
14563,5835,0
7238,2302,1
10228,5934,0
12195,6870,0
4445,1525,0
14912,9618,1
10666,2919,0
7863,0,0
13439,5494,0
13546,3824,0
8475,2919,1
15485,3603,0
16270,7864,0
16924,3849,0
15285,5181,1
16733,7958,1
10095,3405,0
7387,3626,0
13134,9052,1
7018,4259,1
10349,8142,1
12880,6862,1
8477,2738,1
9761,2816,0
12519,4403,1
21305,4737,0
11549,5810,0
16242,3509,0
17684,3576,0
11183,4509,1
12697,4079,0
15324,3792,0
13009,8510,1
11702,3131,0
16250,8152,0
16284,9433,0
12634,7716,1
14616,10564,0
13374,9172,1
6357,2608,0
11951,3966,0
15152,7327,0
12617,4057,0
9712,3833,0
10203,0,1
8496,2499,0
14598,4096,0
12295,4638,0
15070,4912,0
17998,11831,0
8264,1936,0
13592,6796,0
12832,4399,0
16150,3995,0
10392,3306,0
10921,2678,0
7937,3899,0
11951,8186,1
11244,7032,1
13898,8515,0
7893,5423,0
11872,1259,1
12070,7053,1
14918,8522,0
9991,4454,0
12511,2968,0
13026,3495,0
12738,5092,0
9321,3900,0
10270,4020,0
16598,8138,0
12837,8788,0
12820,6618,1
13557,9045,1
9497,2730,0
14072,4220,0
10190,2126,0
12067,3443,0
11725,4932,0
8439,5732,1
11794,2410,0
10250,2386,0
10631,2814,0
14822,5849,0
16055,11957,1
9306,6166,1
13845,9774,0
14148,6927,0
12503,5114,0
10628,3352,0
7298,5196,1
10890,3284,1
13819,10591,1
11144,3203,0
11103,4676,1
10588,6428,0
9499,2224,0
11066,5260,0
14049,5149,0
5980,2640,0
14177,3909,0
16483,8804,1
9826,2706,0
15236,6865,1
7589,3646,0
12770,7145,1
11878,2488,0
14278,3072,0
10803,5897,0
9618,7038,1
8486,2102,0
15240,5990,0
13309,9856,1
12031,8867,0
11263,8220,0
13368,3796,0
11253,4735,0
14101,7519,0
12989,6245,1
15494,7272,1
7836,6130,1
12640,5309,1
11548,5512,0
9215,2954,0
15706,5095,0
13572,3112,0
11855,1750,0
7561,5898,1
15168,6688,0
9799,4750,0
11635,8457,1
12763,3998,0
7431,0,0
12892,3997,1
11016,4871,0
9558,6140,1
12699,3743,0
10584,2740,0
15802,5387,0
11562,7029,0
10870,2515,0
14824,3042,0
12916,5654,0
5440,2535,1
12705,2629,0
14673,10277,0
15618,5595,0
4744,2523,0
4953,3763,1
13353,3371,0
16235,4114,1
14217,10452,1
10787,1323,1
8827,2474,0
6238,2028,0
14544,10593,0
18836,7967,1
15554,8045,1
12889,4627,0
11441,6819,0
14901,4585,0
7793,5061,0
4522,2911,0
15078,4510,0
5386,2616,0
12258,9633,1
11050,7720,1
13818,1762,0
11110,6100,0
13657,7882,1
15098,6222,0
13890,9047,1
16119,5852,0
9785,6224,1
13068,7564,1
14948,8802,0
15121,7888,0
10524,8083,1
12615,9850,1
13625,7344,0
11282,5610,0
10665,7743,0
11887,8515,1
15356,5449,1
9722,7235,0
16694,13350,1
11162,3700,1
12715,7830,1
16138,11002,1
11919,7393,0
11331,4738,1
10527,5718,0
7984,2620,0
11321,6450,0
14164,7228,1
13608,7713,0
15566,8591,1
10640,7798,1
11097,8294,0
13424,6297,0
14336,5283,0
10192,4195,0
10560,7370,0
12739,5100,0
11015,5504,0
12702,5721,0
11728,9097,1
10967,7215,1
10821,5552,0
14009,4389,0
7031,1492,0
10080,5289,1
10301,940,0
10282,2177,0
11940,6136,0
14532,5262,0
8893,6514,0
15985,6963,0
6247,1854,0
14246,4638,0
11509,6905,1
12529,0,0
16003,5213,0
11405,2952,0
15292,4455,0
13813,5000,1
10146,5941,0
11579,7847,0
15943,8321,1
16344,4215,1
9350,5970,1
15807,8005,0
10171,6385,1
13164,3769,0
12517,2758,0
9608,2784,0
12839,5690,0
12029,8419,0
9873,6028,1
12005,3456,0
10439,5780,0
8612,4892,1
12697,8469,1
7030,4710,1
3850,2437,0
10399,4495,0
12802,10185,1
11505,8994,1
16989,8545,1
13195,7134,1
10119,7664,0
7412,3447,1
17100,5848,1
14442,7675,0
13814,5417,0
13419,6110,1
9372,5325,0
8909,4261,0
11381,2584,0
12769,7397,0
12292,9637,1
11394,8174,0
9464,4325,0
14786,5935,0
9216,6415,0
12700,9376,0
11204,6481,1
10689,3543,0
11287,5448,0
2537,1519,1
10147,2055,0
8388,5606,0
15406,4719,0
14551,5053,0
12668,3638,0
8425,2107,0
10367,5695,0
15683,10208,1
11192,8785,0
8869,5524,1
11962,3001,0
16473,7683,0
8992,2171,0
19733,9905,1
12423,6036,1
11776,7907,1
7083,2523,0
11311,3567,0
13347,10238,1
10521,2909,0
10409,6026,0
10815,6670,0
9818,1976,0
17633,6999,1
11610,6812,0
10550,7581,1
14071,10388,1
21177,9592,1
15945,5035,0
14156,5148,0
11395,7092,0
12511,9813,0
19132,7963,0
10978,7024,1
11496,4987,0
8122,4476,0
15101,6581,1
15311,9641,0
9527,4662,0
20068,5827,0
11841,8489,1
11081,2784,0
10419,5782,0
12126,6088,0
20882,5293,0
19173,11819,1
16681,5591,0
10476,8277,1
6433,3673,1
8024,3500,0
14007,8867,1
11380,2985,0
8801,4249,0
13865,7908,0
17642,11730,1
8732,5181,0
9306,1883,0
6991,4747,0
13771,3416,0
6502,2027,1
13221,3539,0
9104,6138,1
9511,2662,0
10409,5057,0
11856,7970,0
13423,4150,1
9633,3044,0
12652,2978,0
6477,3348,0
11778,6136,1
19950,11412,0
12224,3338,0
12072,4931,0
15845,9120,0
9262,2067,0
8207,2236,0
14418,6599,1
5957,2553,1
9240,3389,1
8686,1928,0
13249,4127,0
18604,4092,0
13467,3141,0
17420,9294,0
12427,4034,0
19325,13634,0
12007,3898,0
10026,7789,0
14681,3366,0
10111,2029,0
11319,3460,1
15558,11075,0
11653,7793,0
8039,5926,1
7986,2101,0
10632,8424,1
8689,5756,0
11263,8977,1
13385,7513,0
15706,0,0
11171,5925,0
12434,4384,1
13545,7642,0
16782,7267,0
10969,8319,1
11202,3286,0
13129,5170,0
6637,3790,1
12980,6318,0
20630,6830,0
15289,10337,0
10980,6686,1
13601,10461,1
5441,2717,0
9951,7132,1
17358,4236,0
11171,5582,0
5690,2232,1
11492,7362,1
12163,6088,1
10912,5571,1
9633,5250,0
10612,2690,0
14161,6152,0
15541,7202,1
10031,5165,0
12400,7586,1
11813,8985,1
11708,9361,1
12829,0,1
14338,8258,1
9651,2457,0
12970,6487,1
11925,4001,1
9019,3929,1
13849,9590,0
12421,3188,0
12060,3857,0
15622,6419,0
8139,2475,0
10700,4198,0
13635,3556,0
11635,6769,1
11169,3898,0
16339,10221,1
14239,5134,0
15822,9298,0
13598,9151,0
12363,2963,0
12613,7456,0
8273,4844,1
10757,2743,0
4256,3203,1
15847,12213,1
13193,5778,1
9881,7895,1
8743,3193,1
13625,5397,1
8137,2044,0
11583,2688,0
17455,4845,0
3145,1684,0
11900,9291,1
15861,2526,0
6224,3346,1
14252,3987,0
9664,5105,0
11561,4221,0
7088,3733,0
7607,1811,0
6188,4037,0
13630,3643,0
13284,8326,0
16616,9020,0
11622,6712,0
13962,5622,1
14483,7564,0
13979,6399,0
6356,2699,0
7361,3194,0
15180,6081,1
9812,5818,0
18281,5507,1
11631,8738,0
11663,6167,0
10944,7109,0
14053,4680,0
14654,4837,0
10683,4948,0
15896,4644,0
14697,0,0
12114,8382,0
13140,6737,1
11985,3965,0
18829,8931,0
12930,5165,0
17561,5028,0
16506,12580,1
12805,8670,1
13468,9976,0
12940,7553,0
12963,6717,1
9306,4349,0
11689,4156,0
11830,8323,1
7336,2266,0
15047,11339,0
4593,1226,0
9309,3488,0
9328,6883,1
12641,8405,0
11855,6212,1
9122,7206,1
14746,8550,0
13405,4216,0
10673,2194,1
9903,7769,1
11224,6959,0
16462,5458,0
7015,2365,0
9212,2580,0
11471,8115,1
10799,5294,1
17212,6636,0
16423,5831,0
9637,3309,0
10553,6020,0
14843,10467,1
14163,9082,0
10446,5450,0
10371,5833,0
14397,7263,0
9544,2461,1
11836,7889,1
9973,5837,1
17576,3744,0
8582,4749,0
7775,3899,0
12016,5641,0
14074,4006,0
18200,9487,1
8699,6231,1
15432,3428,0
7733,3795,0
15259,11453,0
16364,9935,0
14074,9338,0
14583,3030,0
8218,3746,0
10564,7402,0
12444,793,0
8540,3830,0
11243,3552,0
14007,4564,1
15405,11789,1
11904,5482,0
8966,4304,1
8503,1751,0
14477,3051,0
18710,14623,0
10245,7717,1
9838,5346,0
9859,5248,0
7841,0,1
14368,11423,0
10976,7074,1
12279,4515,0
12302,3620,0
13479,4999,0
15821,9183,0
11407,5257,0
12608,9297,1
14734,8216,0
14453,7531,0
14225,5561,1
7595,5540,0
7920,1676,0
11086,5353,0
13763,9493,0
12369,7909,1
12403,9805,0
10825,3435,0
9746,4842,0
11083,2874,0
11694,3947,0
14130,6371,1
11156,4121,0
9572,2212,0
14183,6942,0
10986,6438,1
12514,3596,0
12952,7140,1
14640,9631,0
14072,7769,0
6972,3618,0
9765,2469,0
17175,7019,0
17606,5393,0
15014,7523,0
10528,6553,0
13238,7661,0
11375,2916,0
12994,5512,0
12568,7019,0
10491,2801,0
8639,3303,1
8546,5633,1
14773,4812,0
7395,3150,0
10765,3122,0
9182,6479,0
11991,6835,0
17409,11567,0
11125,5812,0
16208,4546,0
13576,10133,0
9529,2148,0
11016,2398,0
14546,9752,0
7592,5175,1
13377,7648,0
13494,6295,0
10895,2648,0
16014,9651,1
7810,4845,0
12867,8554,0
11333,8407,1
15651,9319,1
15489,8760,0
11190,6517,0
12983,3502,0
7707,1959,1
16998,7937,1
10589,7354,0
11894,7640,0
15797,4492,0
12058,6399,1
11273,3825,1
13479,7563,1
13110,4313,0
14304,6496,1
9369,6965,1
15789,12235,0
10389,4699,1
12707,3707,0
11093,4559,0
9383,1995,0
8714,2401,0
14884,10235,0
12801,4061,0
14465,3960,0
15504,5886,0
3063,751,0
7326,4343,1
11949,3182,0
14851,8253,1
10232,3132,0
15543,11082,1
10534,3281,1
10592,5901,1
19520,7057,0
7906,4191,0
19214,5395,0
12860,6081,0
11637,3555,0
9525,3172,0
14102,5048,0
4150,2476,0
8623,3145,0
10192,3078,0
9322,3928,0
7426,4277,0
7781,3701,0
8496,2939,0
10206,3029,0
8668,4441,1
12096,5358,1
9050,3163,1
13404,4041,0
10747,7174,1
13993,6794,0
16397,6187,0
14053,5576,0
11797,8422,1
8777,4755,0
6845,5317,1
9276,3877,1
10856,4067,0
11875,8560,1
8333,1836,0
11778,2772,0
15449,6585,0
12970,6095,0
15015,10017,0
16910,9639,0
13885,2933,0
12652,10016,0
14073,9789,1
11619,3204,0
11619,8215,1
11918,7701,0
11077,2930,0
16192,11060,1
11981,6054,0
8083,3503,0
11060,2950,0
16464,3909,0
6636,2170,0
9029,3783,0
15491,9381,1
8562,6458,0
14914,4817,0
4143,1134,0
15160,11831,1
7818,5864,0
19374,7096,0
19199,14878,0
7160,2590,1
6939,2517,1
13566,7776,1
11124,4768,0
8767,5461,0
10992,2588,0
14405,3356,0
14468,9427,0
11673,6513,1
8689,3748,0
15280,8967,1
16129,5488,0
11762,8266,1
5388,3624,1
17782,13309,0
12838,3172,0
9011,2402,1
10404,3314,0
17926,4203,0
10118,2703,0
11869,8437,1
12283,8557,0
14774,8157,0
8172,5571,1
8064,2482,0
17925,5397,0
10509,5575,1
6249,2178,0
13486,9678,0
11803,6924,0
10349,5773,1
9810,2316,0
13969,5054,0
15807,9315,1
11852,7175,0
12756,8101,1
10538,2668,1
13372,8560,1
13213,7550,0
7878,1986,1
12232,5165,1
9329,3448,0
2057,494,0
15652,4436,0
11982,9318,1
9348,2679,0
13966,5587,0
13597,6274,0
11262,5867,1
9493,6780,1
17060,8018,1
10538,4663,0
6435,2922,0
7675,4008,0
15241,8108,0
11134,5938,0
14307,6259,0
14646,10588,1
16957,13231,0
9364,5322,1
9865,2627,0
8596,2424,1
11255,2283,0
14765,10219,1
8680,4123,1
15092,4079,0
12188,3875,0
9023,5805,1
10724,7715,1
10175,6226,1
13904,3759,0
13304,4803,0
15192,8978,0
17105,4470,0
17002,12916,1
12757,2568,0
13007,5369,0
14493,11347,0
8295,4212,0
11604,5635,1
13438,6294,0
14281,9402,1
11852,3362,0
10874,3970,0
14420,7239,1
13673,8934,0
10384,7995,1
11564,2620,0
13638,3230,0
12916,10324,0
11661,5297,0
14222,5099,0
12134,3223,0
15060,6986,0
10430,2429,0
11959,6410,1
13862,5176,0
11230,3196,0
7562,5961,1
14245,8322,0
13255,6784,0
12379,4976,0
11190,868,0
9479,2032,0
15124,4644,0
12042,9490,1
15559,4959,1
10536,7914,1
7143,3247,0
12092,5366,1
13932,4129,1
10760,2190,0
9099,6356,1
15175,11390,1
12188,7624,1
11669,6112,1
9460,3451,0
13092,4832,0
15391,4936,0
9072,3127,0
13460,0,0
12523,6398,1
7647,5766,0
8804,2262,0
11509,7037,1
12178,2524,0
17023,7593,0
12768,7043,0
21839,11683,0
17668,4047,0
13413,6666,1
9429,3252,0
6331,2798,1
7327,3578,1
13279,6577,0
15941,7094,1
9877,5332,1
15977,8455,0
15539,12266,0
12515,4281,0
9650,3453,0
14683,6185,1
14739,7656,0
8906,4379,0
9769,5343,0
6972,3291,0
14341,4020,0
16995,9293,1
7701,5591,1
15038,3631,1
10257,4705,0
13734,5876,1
8076,5024,0
8019,4255,1
13596,4682,0
12487,7183,0
15524,12379,1
8754,5482,1
15571,5779,0
11173,8043,1
11387,2460,0
10913,4663,1
13987,4689,0
12379,4956,0
11254,5949,0
13002,0,0
9479,6207,0
8623,5060,1
10402,4560,0
15368,5496,1
11842,8385,0
8925,7061,1
6983,4840,0
13471,6753,1
13922,10761,0
18059,8122,1
11102,4217,1
11489,8019,1
11641,3407,0
11000,3547,0
12719,6253,0
14700,10608,1
14506,5984,0
12859,8234,1
16761,6573,0
11438,1437,1
12034,4747,0
11946,6355,0
11934,3286,0
14742,9194,1
13061,5987,0
10143,6225,1
9052,6228,1
14144,6339,1
11339,7416,1
14415,3144,0
11177,6459,0
17028,4302,0
9923,5847,0
12081,2699,0
9507,7568,0
8517,2351,0
15014,5537,0
14283,8367,0
12083,3718,0
11617,9238,1
13490,9111,0
14049,8148,0
9468,3146,0
13496,10733,1
11657,4204,0
14940,10642,1
12990,7382,1
8800,2096,0
14960,7655,1
12210,2365,1
11552,8737,0
11818,7770,1
10387,4365,0
9039,6529,0
8205,2940,0
9238,4202,0
13033,2848,0
16361,4777,0
13592,8982,1
12916,5238,1
5831,4467,0
18760,4485,0
13314,10047,0
12278,9618,0
21728,7073,0
12973,9086,0
12874,10170,1
11667,7457,0
10115,6788,0
15227,6395,0
12915,8217,0
9816,2006,0
6584,2334,0
12988,4467,1
14775,10843,1
15639,5398,1
13396,4823,1
11487,8852,1
13698,9561,1
13699,7618,1
14532,6353,0
18703,3875,0
14751,3954,0
11982,7253,0
12761,8226,0
15387,5660,0
8606,4306,0
11819,4146,0
11731,8778,0
9481,3778,1
9874,5676,0
13286,5001,0
13315,6575,1
10426,5637,0
8450,4321,0
12101,3052,0
8104,2163,0
14244,5205,0
14999,7041,0
11428,4120,0
13000,8092,0
15942,3586,0
11768,3917,0
10309,7802,1
9241,2359,0
13351,3145,0
5567,1228,0
13935,4472,0
11784,5331,0
9255,6971,0
10132,5178,1
12848,4184,1
13192,4022,1
11985,8851,0
10505,5475,1
9880,6910,0
10032,2049,0
12176,4677,0
10792,4094,1
12700,6560,0
13606,6278,0
13037,5025,0
13329,5950,1
11413,2721,0
9806,2635,0
15395,4100,0
15710,4465,0
17120,5228,0
15231,4057,0
15791,5394,0
7796,2986,0
12642,6067,0
16568,8477,1
8196,3738,0
15071,3126,0
11826,5801,0
15368,10448,1
9342,4843,0
14711,6716,0
7543,2166,0
14336,5836,0
14245,4577,0
11151,5930,0
12633,2794,0
15952,6114,0
13571,4325,1
17687,13568,0
14834,6372,1
13098,3844,1
12661,4344,0
7686,3616,0
14385,3387,0
18044,11046,0
18014,8383,0
10012,2645,0
14831,10288,1
14635,3403,0
12915,3528,0
10683,6027,0
11558,4214,0
14334,6290,0
11419,8506,1
6354,4261,1
10033,7236,1
9864,6992,1
13621,5983,0
13085,5107,1
11934,7615,0
6971,2732,1
13601,3918,0
10990,8685,1
14948,8292,0
10553,2826,1
11816,2568,0
12970,4075,0
10157,7324,1
10364,6771,0
15529,5984,0
11563,3074,0
9601,3892,1
9208,3205,1
6852,2385,0
10690,8368,1
12793,6178,0
14871,10736,1
16410,12313,1
10534,8270,1
14796,5086,0
17223,6349,0
12244,6804,1
14757,10659,1
10300,7120,1
9520,3083,0
9827,5595,0
6697,3581,0
15166,4268,0
16841,9745,1
14465,2979,0
12514,9222,0
12323,7442,1
11315,2570,1
13998,6224,0
18815,4634,0
12779,3938,1
6766,3553,0
10418,3030,0
15034,3123,0
14380,8029,1
9651,2627,0
11790,6432,1
11535,2501,0
18755,4506,0
14530,10184,1
12195,4357,0
6496,2509,0
8437,5844,0
14686,6102,1
12583,6271,0
13554,5647,1
13036,2992,0
17226,6885,0
14475,9179,0
13697,4218,0
12523,7028,1
14423,4350,0
9891,6136,0
9804,4557,1
11148,4495,0
10806,7234,1
12947,7041,0
10358,7120,0
13801,6340,0
11590,3262,0
11084,8799,1
10927,5274,0
10542,2128,0
8714,3013,0
15551,8413,1
13214,9596,1
11703,9319,0
12258,3514,0
12153,6979,1
11691,3748,0
13242,4143,0
5660,4488,1
12186,3700,0
11604,0,0
13651,2781,0
5891,4404,1
15366,11518,1
13188,3548,0
11462,7614,0
11676,5156,0
10387,6622,0
9196,2519,0
13936,8488,0
11135,2425,0
10187,7253,1
10057,5175,1
15428,9362,1
10714,5727,0
8801,4482,0
10673,2549,0
9440,2440,0
10566,6659,0
12265,3541,0
14742,10087,1
14831,3348,1
9341,5948,0
12245,9767,1
10784,7071,0
10829,7895,0
12107,5302,0
15949,0,0
11683,4014,0
13996,10133,0
10980,5896,1
10632,6849,0
9184,5113,1
5785,1848,0
11261,5069,0
10033,2814,0
18819,1954,0
13202,6025,0
12242,3986,1
14258,7431,0
11534,3428,0
15461,3468,0
17257,3728,0
16828,4758,0
11809,6255,1
16648,6585,1
18424,8084,0
11968,1236,0
10119,3384,1
9764,2460,0
13095,9568,1
11136,6458,0
15328,6376,1
8749,4914,0
7451,3100,0
11536,2458,0
10846,3935,0
